"Rank","Cites","Authors","Title","Year","Source","Publisher","DOI","Type","Abstract","ArticleURL","Kesesuaian","CitesPerYear","ISSN","Volume","Issue"
"325","0","Dietmar Weng, Lina Stapf, Matthias Kern, Ralf-Joachim Kohal","Platelet-Derived Growth Factor-Modulated Guided Tissue Regeneration with a Bioresorbable Membrane in Class III Furcation Defects: A Histometric Study in the Monkey","2021","Materials (Basel, Switzerland)","","10.3390/ma14092420","Journal Article","It was the aim of this study to histometrically evaluate guided tissue regeneration (bioresorbable membrane plus bone mineral) (GTR) with or without platelet-derived growth factor (PDGF) in two different types of class III furcation defects (small keyhole defects and horizonal defects) in monkeys. In six cynomolgus monkeys, two types of class III furcation defects were created and allowed to chronify for 5 months in mandibular first and second molars. After a hygiene program the molars were assigned to GTR group (collagen membrane plus bovine bone mineral), PDGF group (collagen membrane plus bovine bone mineral plus PDGF), or negative control group (flap reposition only). Histologic sections were made after 7 months of healing and descriptive statistics were provided from the histometric parameters. Postoperative healing was uneventful despite marginal membrane exposures in the GTR and PDGF group. Bone regeneration of 23-35% of the original defect area was found in the two treatment groups. In none of the evaluated key parameters (formation of bone, root cementum, connective tissue, or epithelium) differences were detected between GTR and PDGF groups. However, the negative control teeth exhibited better bone regeneration than the treatment groups. The type of class III defect did not influence the regenerative outcome. Within the limits of this study PDGF was not able to enhance the histologic regeneration of class III furcation areas in monkeys compared to bone mineral enhanced GTR treatment regardless of the defect configuration. Membrane exposure during early healing might have influenced these outcomes.","","Ya","0.00","1996-1944","14","9"
"326","0","Lara Schorn, Tim Fienitz, Kathrin Berndsen, Norbert R Kübler, Henrik Holtmann, Daniel Rothamel","The use of solvent-preserved human and bovine cancellous bone blocks for lateral defect augmentation - an experimental controlled study in vivo","2021","Head & face medicine","","10.1186/s13005-021-00275-1","Journal Article","The aim of this study was to compare new bone formation, resorbed bone matrix, and fibrous enclosed residual bone substitute material in laterally augmented alveolar bone defects using allogeneic, pre-treated and cleaned human bone blocks (tested in dogs, therefore considered to be xenogeneic), and pre-treated and cleaned bovine cancellous bone blocks, both with and without a collagen membrane in order to evaluate their augmentative potential. Thirty-two critical size horizontal defects were prepared in the mandible of 4 adult foxhound dogs (8 per dog, 4 on each side). After 3 months of healing, the defects were laterally augmented in a split-mouth-design with either human (HXB) or bovine solvent-preserved bone blocks (BXB). Afterwards, defects were randomly covered with a bovine collagenous membrane (HXB + M, BXB + M). After a healing interval of 6 months, percentages of new bone formation, resorbed bone matrix, and fibrous enclosed residual bone substitute material were compared. Results showed little new bone formation of up to 3.7 % in human bone blocks (HXB 3.7 % ± 10.2, HXB + M 0.3 %± 0.4, BXB, 0.1 % ± 0.8, BXB + M 2.6 % ± 3.2, p = > 0.05). Percentages of fibrous encapsulation were higher in human bone blocks than in bovine bone blocks (HXB 71.2 % ± 8.6, HXB + M 73.71 % ± 10.6, BXB, 60.5 % ± 27.4, BXB + M 52.5 % ± 28.4, p = > 0.05). Resorption rates differed from 44.8 % in bovine bone blocks covered with a membrane to 17.4 % in human bone blocks (HXB 17.4 % ± 7.4, HXB + M 25.9 % ± 10.7, BXB, 38.4 % ± 27.2, BXB + M 44.8 % ± 29.6, p = > 0.05). The use of additional membranes did not significantly affect results. Within its limitations, results of this study suggest that solvent-preserved xenogenic human and bovine bone blocks are not suitable for lateral bone augmentation in dogs. Furthermore, defect coverage with a membrane does not positively affect the outcome.","","Ya","0.00","1746-160X","17","1"
"327","0","Balazs Feher, Karol Ali Apaza Alccayhuaman, Franz Josef Strauss, Jung-Seok Lee, Stefan Tangl, Ulrike Kuchler, Reinhard Gruber","Osteoconductive properties of upside-down bilayer collagen membranes in rat calvarial defects","2021","International journal of implant dentistry","","10.1186/s40729-021-00333-y","Journal Article","Bilayer collagen membranes are routinely used in guided bone/tissue regeneration to serve as osteoconductive scaffolds and prevent the invasion of soft tissues. It is recommended to place the membranes with their dense layer towards the soft tissue and their porous layer towards the bony defect area. However, evidence supporting this recommendation is lacking. This study aimed to determine whether the alignment of bilayer collagen membranes has an effect on bone regeneration. In two groups of ten male Sprague-Dawley rats each, a 5-mm calvarial defect was created. Thereafter, the defect was randomly covered with a bilayer, resorbable, pure type I and III collagen membrane placed either regularly or upside-down (i.e., dense layer towards bone defect). After 4 weeks of healing, micro-computed tomography (μCT), histology, and histomorphometry of the inner cylindrical region of interest (4.5 mm in diameter) were performed to assess new bone formation and the consolidation of the collagen membrane in the defect area. Quantitative μCT showed similar bone volume (median 8.0 mm3, interquartile range 7.0-10.0 vs. 6.2 mm3, 4.3-9.4, p = 0.06) and trabecular thickness (0.21 mm, 0.19-0.23 vs. 0.18 mm, 0.17-0.20, p = 0.03) between upside-down and regular placement, both leading to an almost complete bony coverage. Histomorphometry showed comparable new bone areas between the upside-down and regularly placed membranes, 3.9 mm2 (2.7-5.4) vs. 3.8 mm2 (2.2-4.0, p = 0.31), respectively. Both treatment groups revealed the same regeneration patterns and spatial distribution of bone with and without collagen fibers, as well as residual collagen fibers. Our data support the osteoconductive properties of collagen membranes and suggest that bone regeneration is facilitated regardless of membrane layer alignment.","","Ya","0.00","2198-4034","7","1"
"328","0","Hiroki Katagiri, Yacine El Tawil, Niklaus P Lang, Jean-Claude Imber, Anton Sculean, Masako Fujioka-Kobayashi, Nikola Saulacic","Collagen-Based Matrices for Osteoconduction: A Preclinical In Vivo Study","2021","Biomedicines","","10.3390/biomedicines9020143","Journal Article","The aim of this study was to evaluate the influence of additional hydroxyapatite (HA) in collagen-based matrices (CM) and membrane placement on bone formation in calvarial defects. Critical size defects in the calvaria of 16 New Zealand White Rabbits were randomly treated with CM or mineralized collagen-based matrices (mCM). Half of the sites were covered with a collagen membrane. Animals were euthanized after 12 weeks of healing. The samples were studied by micro-CT and histology. Newly formed lamellar bone was observed in all samples at the periphery of the defect. In the central areas, however, new bone composed of both woven and lamellar bone was embedded in the soft tissue. Samples treated with mCM showed more residual biomaterial and induced more small bony islands in the central areas of the defects than samples with CM. Nevertheless, a complete defect closure was not observed in any of the samples at 12 weeks. Membrane placement resulted in a decrease in bone density and height. Significant differences between the groups were revealed only between CM groups with and without membrane coverage for bone height in the central area of the defect. Neither mineralization of CM nor membrane placement improved the osteogenic capacity in this particular defect. Nevertheless, mineralisation influenced bone density without a membrane placement and bone volume underneath a membrane. CM may be used as a scaffold in bone regeneration procedures, without the need of a membrane coverage. Further preclinical studies are warrant to optimise the potential of mCM.","","Ya","0.00","2227-9059","9","2"
"329","0","Ausra Ramanauskaite, Frank Schwarz, Robert Sader, Jürgen Becker, Karina Obreja","Assessment of peri-implant tissue dimensions following surgical therapy of advanced ligature-induced peri-implantitis defects","2021","International journal of implant dentistry","","10.1186/s40729-020-00282-y","Journal Article","To evaluate peri-implant tissue dimensions following implantoplasty and/or regenerative therapy of advanced ligature-induced peri-implantitis in dogs. At all defect sites (n = 6 dogs, n = 48 implants), the intrabony component was filled with a particulate bovine-derived natural bone mineral (NBM). The supracrestal component was treated by either the application of an equine bone block (EB) or implantoplasty. In a split-mouth design, NBM and EB were soak-loaded with rhBMP-2 or sterile saline. All sites were covered using a native collagen membrane and left to heal in a submerged position for 12 weeks. The horizontal mucosal thickness (hMT) and bone thickness (hBT) were measured at four reference points: (v0) at the level of implant shoulder (IS), (v1) 50% of the distance IS-bone crest (BC), (v2) at the BC, and (v3) at the most coronal extension of the bone-to-implant contact. The general tendency indicated a gradual increase in hMT from the IS (v0) toward BC (v2), which was more pronounced at implant sites treated with the regenerative approach. The hBT values increased from v2 to v3, with the highest values at the v3 region measured for implant sites treated with adjunctive rhBMP-2. For sites treated with implantoplasty, the linear regression model demonstrated an inverse correlation between hMT and hBT, whereas a positive correlation was observed at those sites treated with the regenerative approach. Horizontal soft and hard tissue dimensions were similar among different treatment groups.","","Ya","0.00","2198-4034","7","1"
"330","0","Igor da Silva Brum, Carlos Nelson Elias, Ana Lucia Rosa Nascimento, Cherley Borba Vieira de Andrade, Ronaldo Sergio de Biasi, Jorge José de Carvalho","Ultrastructural and Physicochemical Characterization of a Non-Crosslinked Type 1 Bovine Derived Collagen Membrane","2021","Polymers","","10.3390/polym13234135","Journal Article","In this work, in vitro testing was used to study the properties of non-crosslinked type 1 bovine derived collagen membranes used in bone regeneration surgery. Collagen membranes were prepared, their surface roughness was quantified by interferometry, their morphology was observed by scanning electron microscopy (SEM) and transmission electron microscopy (TEM), their wettability was measured by the contact angle technique, their mechanical properties were investigated by tensile testing, their phase transformation temperatures were measured by Differential Scanning Calorimetry (DSC), and their biocompatibility was evaluated by immunological testing. The calorimetry tests showed that the membrane is formed only by type 1 collagen. The SEM observations showed that the morphology consists of layers of highly organized collagen fibers and patterns of striated fibrils typical of type 1 collagen. The small contact angle showed that the membrane is hydrophilic, with the possibility of rapid absorption of body fluids. The tensile tests showed that the membrane has enough elasticity, ductility, and mechanical strength for use in tissue regeneration. With the immunostaining technique, it was possible to confirm the membrane biocompatibility.","","Ya","0.00","2073-4360","13","23"
"331","0","S W Wang, P Y You, Y H Liu, X Z Wang, L Tang, M Wang","[Efficacy of two barrier membranes and deproteinized bovine bone mineral on bone regeneration in extraction sockets: A microcomputed tomographic study in dogs]","2021","Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences","","10.19723/j.issn.1671-167X.2021.02.022","Journal Article","To evaluate the effect of two barrier membranes [multilaminated small intestinal submucosa (mSIS) and bioresorable collagen membrane (Bio-Gide)] combined with deproteinized bovine bone mineral Bio-Oss on guided bone regeneration through a canine extraction sockets model. The distal roots of 18 premolars of the Beagle' s bilateral maxillary and mandibular were removed, and 18 extraction sockets were obtained. They were randomly divided into 3 groups, and the following procedures were performed on the sockets: (1) filled with Bio-Oss and covered by mSIS (mSIS group), (2) filled with Bio-Oss and covered by Bio-Gide (BG group), (3) natural healing (blank control group). Micro-computed tomograph (Micro-CT) was performed 4 and 12 weeks after surgery to eva-luate the new bone regeneration in the sockets of each group. The postoperative healing was uneventful in all the animals, and no complications were observed through the whole study period. Micro-CT analysis showed that the new bone fraction in the mSIS group and the BG group was significantly higher than that in the blank control group at the end of 4 weeks and 12 weeks (P < 0.05), and more new bone fraction was observed in the mSIS group than in the BG group, but the difference was not statistically significant (P>0.05). The new bone fraction of coronal third part of the socket in the mSIS group and BG group at the end of 4 weeks were significantly higher than that of the middle and apical third part of each group (P < 0.05). The values of bone mineral density were similar at 4 weeks in all the groups (P>0.05), but were significantly higher than that in the control group at the end of 12 weeks (P < 0.05). The bone morphometric analysis showed that the trabecular number and trabecular spacing were significantly better in the mSIS group and the BG group than in the control group at the end of 4 weeks and 12 weeks (P < 0.05), while the value in the mSIS group was slightly higher than in the BG group, but the difference was not statistically significant (P>0.05). The difference in trabecular thickness between all the groups was not statistically significant (P>0.05). mSIS membrane as a barrier membrane combined with deproteinized bovine bone mineral can enhance new bone formation in canine extraction sockets, similar to Bio-Gide collagen membrane.","","Ya","0.00","1671-167X","53","2"
"332","0","Inpyo Hong, Alharthi Waleed Khalid, Hyung Chul Pae, Young Woo Song, Jae Kook Cha, Jung Seok Lee, Jeong Won Paik, Seong Ho Choi","Diverse patterns of bone regeneration in rabbit calvarial defects depending on the type of collagen membrane","2021","Journal of periodontal & implant science","","10.5051/jpis.2004180209","Journal Article","Various crosslinking methods have been introduced to increase the longevity of collagen membranes. The aim of this study was to compare and evaluate the degradation and bone regeneration patterns of 3 collagen membranes. Four 8-mm-diameter circular bone defects were created in the calvaria of 10 rabbits. In each rabbit, each defect was randomly allocated to 1) the sham control group, 2) the non-crosslinked collagen sponge (NS) group, 3) the chemically crosslinked collagen membrane (CCM) group, or 4) the biphasic calcium phosphate (BCP)-supplemented ultraviolet (UV)-crosslinked collagen membrane (UVM) group. Each defect was covered with the allocated membrane without any graft material. Rabbits were sacrificed at either 2 or 8 weeks post-surgery, and radiographic and histologic analyses were done. New bone formed underneath the membrane in defects in the CCM and UVM groups, with a distinctive new bone formation pattern, while new bone formed from the base of the defect in the NS and control groups. The CCM maintained its shape until 8 weeks, while the UVM and NS were fully degraded at 8 weeks; simultaneously, sustained inflammatory infiltration was found in the margin of the CCM, while it was absent in the UVM. In conclusion, the CCM showed longer longevity than the UVM, but was accompanied by higher levels of inflammation. Both the CCM and UVM showed distinctive patterns of enhancement in new bone formation in the early phase. UV crosslinking can be a biocompatible alternative to chemical crosslinking.","","Ya","0.00","2093-2278","51","1"
"333","0","Jens Hartlev, Søren Schou, Flemming Isidor, Sven Erik Nørholt","A clinical and radiographic study of implants placed in autogenous bone grafts covered by either a platelet-rich fibrin membrane or deproteinised bovine bone mineral and a collagen membrane: a pilot randomised controlled clinical trial with a 2-year follow-up","2021","International journal of implant dentistry","","10.1186/s40729-021-00289-z","Journal Article","To compare the survival and clinical performance of implants placed in sites previously augmented with autogenous bone grafts covered by either a platelet-rich fibrin (PRF) membrane (PRF group) or a standard procedure (gold standard) involving coverage of the autogenous bone graft with deproteinised bovine bone mineral and a resorbable collagen membrane (control group). A total of 27 partially edentulous patients (test n = 14, control n = 13) with indication for staged lateral bone block augmentation and dental implant placement were included. Twenty-four months after crown placement (range: 14-32 months), patients were recalled for a final clinical and radiographic follow-up. Outcome measures were implant survival, implant crown survival, clinical parameters of the implant, peri-implant marginal bone level, marginal bone level of adjacent tooth surfaces, biological and technical complications and patient-related outcome measures. Two implants were lost in the control group (85% survival rate); none were lost in the PRF group (100% survival rate). None of the 26 initially placed implant crowns were lost, but one implant and therefore one implant crown were lost after 20 months. Consequently, the definitive implant crown survival was 92% (95% confidence interval (CI): 73-110%) in the control group and 100% in the PRF group. No statistical difference in implant survival rate (p = 0.13) or implant crown survival was seen between the groups (p = 0.28). The mean marginal bone level at the follow-up was 0.26 mm (95% CI: 0.01-0.50 mm) in the PRF group and 0.68 mm (95% CI: 0.41-0.96 mm) in the control group. The difference between the groups was - 0.43 mm (95% CI: - 0.80 to - 0.05 mm, p = 0.03), which was statistically significant (p = 0.03). Both groups demonstrated similar healthy peri-implant soft tissue values at the final follow-up. Although the current study is based on a small sample of participants, the findings suggest that the methodology of the PRF and the control group approach can both be used for bone augmentation with a similar outcome. A significant, but clinically irrelevant, higher peri-implant marginal bone level was registered in the PRF group than in the control group. Patients in both groups were highly satisfied with the treatment. ClinicalTrials.gov Identifier: NCT04350749 . Registered 17 April 2020. Retrospectively registered.","","Ya","0.00","2198-4034","7","1"
"334","0","Vikas Vaibhav, Abhishek Sinha, Deepika Bolisetty, Abhishek Verma, Kunal Kumar, Sanjeev Singh","Osseointegration of Dental Implants in Ridges with Insufficient Bones using Different Membranes for Guided Bone Regeneration","2021","Journal of pharmacy & bioallied sciences","","10.4103/jpbs.JPBS_696_20","Journal Article","The use of membrane with the guided bone regeneration (GBR) has been a controversial aspect of the implant placement, which helps achieve the primary graft stabilization and inhibit early graft loss. The present clinical trial was aimed to determine the results of GBR with nonresorbable (expanded polytetrafluoroethylene [e-PTFE]) and resorbable (collagen) membrane both clinically and radiographically for 2 years with dental implant placement. 16 subjects having 32 sites for implant placement in a split-mouth pattern were included in the study. The sites for implant was prepared and grafted with the autogenous graft procured from the mandibular ramus area followed by graft coverage with either e-PTFE or collagen membrane. Various radiographic and clinical parameters were assessed for 2 years at an interval of 6 months each. The collected data were recorded for each study subject for all the implant sites and were statistically analyzed. The mean values for periodontal probing depth at 6 months, 12 months, 18 months, and 24 months were 2.25 ± 0.17, 2.67 ± 1.84, 2.64 ± 1.21, and 3.01 ± 0.52, respectively, for the e-PTFE group. For the collagen group, the probing depth mean values at 6 months, 12 months, 18 months, and 24 months were 2.30 ± 0.14, 2.59 ± 1.76, 2.62 ± 1.30, and 2.98 ± 0.81, respectively. The corresponding clinical and radiographic parameters at all time intervals were nonsignificant on the intergroup comparison. Dental implants placed with simultaneous GBR have an acceptable survival rate at the end of 2 years irrespective of the resorbable or non-resorbable membrane used.","","Ya","0.00","0976-4879","13",""
"335","0","R Bettach, F Goker, S Khijmatgar, G Boukhris, S Taschieri, L Francetti, C Corradini, M Parrini, M Del Fabbro","Delayed post-extraction implants placed using a modified Summers technique: Preliminary results of a single cohort study","2021","Journal of biological regulators and homeostatic agents","","10.23812/21-2supp1-11","Case Reports","The aim of this retrospective case series was to evaluate the clinical and radiographic outcomes of the patients that underwent implant surgery with a modification of the sinus lift summers protocol. Forty healthy patients in need for oral rehabilitation with dental implants were included in this study. Inclusion criterion was the need for extraction of one compromised tooth due to persistent abscess/ periodontitis/cyst in the atrophic posterior maxilla region. The treatment consisted of two stage surgery for all patients. In the first stage, after tooth extraction, the sockets were preserved with allogenic bone graft and equine collagen membrane. After 4-5 months, 40 implants with a sandblasted surface, were inserted with osseodensification technique and a modification of the Summers sinus lift protocol for fracturing the sinus floor. The implant survival rate was the primary outcome. Intra- and postoperative complications were additional criteria for success. The mean follow-up from implant surgery was 28.0±7.3 (standard deviation) months (range 17.8-43.4 months). One implant was lost before the delivery of the prosthesis. The overall implant survival rate was 97.5%. The overall mean peri-implant marginal bone level change after 6 and 12 months of function was, respectively, 0.26±0.24 mm (95% CI: 0.19, 0.34 mm) and 0.71±0.36 mm (95% CI: 0.60, 0.82 mm). Marginal bone loss was statistically significant at both time frames respect to implant placement, and also the difference between 6 and 12 months was significant (p<0.001 in both cases). No biological nor mechanical complications were recorded throughout the observation period. As a conclusion, the technique presented in this cohort study can be an effective and safe alternative to standard maxillary sinus floor augmentation procedures and immediate implant insertion protocol, especially in cases of periodontitis and infected sites, which can represent a high risk for implant failure in patients with atrophic posterior maxilla.","","Ya","0.00","0393-974X","35","2"
"336","0","José Carlos Martins da Rosa, Bruno Salles Sotto-Maior, Ariádene Cristina Pértile de Oliveira Rosa, Luis Antonio Violin Dias Pereira","Clinical, Tomographic, and Histologic Evaluation of an Autogenous Bone Graft Harvested from the Maxillary Tuberosity for Guided Bone Regeneration: Case Report with a 4-Year Follow-up","2021","The International journal of periodontics & restorative dentistry","","10.11607/prd.4587","Case Reports","This report presents a case in which autogenous bone grafts were harvested from the maxillary tuberosity for guided bone regeneration and dental implant placement, with long-term follow-ups and assessment at the clinical, tomographic, and histologic levels. Particulate and block autogenous bone grafts were covered with a resorbable collagen membrane. Advanced bone remodeling and good bone quality, enabling dental implant placement, were observed after a short healing time (3 months). The differences in buccal bone plate thickness in the grafted area between the period immediately after implant placement and 4 years thereafter ranged from +0.879 mm to -0.001 mm. The implants osseointegrated uneventfully, and alveolar bone regeneration remained stable with a satisfactory result after 4 years.","","Ya","0.00","1945-3388","41","4"
"337","0","Guo Hua Ye, Deng Hui Duan, En Bo Wang","Ridge Volume Stability of Maxillary Anterior Implants Placed with Simultaneous Lateral Guided Bone Regeneration during Healing: a Radiographic Analysis","2021","The Chinese journal of dental research","","10.3290/j.cjdr.b2440825","Journal Article","To assess bone volume stability and identify critical bone graft thickness for guided bone regeneration (GBR) simultaneous to implant placement in the maxillary anterior region. Eighteen patients were included in the study and received placement of one maxillary anterior implant combined with GBR using deproteinised bovine bone mineral (DBBM) and resorbable collagen membrane. The multilevel buccal bone thickness (BT) was measured by CBCT 1 to 2 weeks and 5 to 8 months post-implantation (at implant uncovering surgery). Significant buccal alveolar crest collapse (ACCb 1.20 to 1.70 mm) occurred during the mean healing period of 5.3 months (P = 0.000). A greater percentage of ACCb occurred at the coronal aspect of the implant, with 59.24% ± 19.22% at the implant platform and 34.10% ± 30.50% 6.0 mm below the implant platform, respectively. Linear regression analysis demonstrated that if BT was 1.8 to 2.0 mm at the implant platform at uncovering surgery, then it was estimated to have been 4.1 to 4.5 mm immediately post-implantation. ACCb after maxillary anterior implant placement with simultaneous GBR occurred more coronally than apically. Excessive alveolar ridge augmentation, up to 4.0 mm of hard tissue buccal to the implant platform, should be achieved at the time of surgery to compensate for this potential resorption.","","Ya","0.00","1867-5646","24","4"
"338","0","Kavish A Gurjar","Case Report: Treating Severe Atrophic Maxillary Arch with Horizontal Ridge Augmentation","2021","Clinical, cosmetic and investigational dentistry","","10.2147/CCIDE.S290609","Case Reports","A deficient maxillary edentulous ridge volume can be augmented by onlay grafting technique for implant placement to support fixed hybrid screw retained prosthesis. Various techniques have been used to correct defective bone. These augmentation techniques include inlay and onlay grafts, bone splitting osteotomy, and distraction osteogenesis, among others. Successful reconstruction depends on multiple biological factors as well as patient compliance. Here, I report a case of ridge augmentation using onlay cortico-cancellous particulate bone grafting, resorbable collagen membrane, and bone tac pins, followed by surgical implant placement with multiunit abutments to support the fixed prosthesis.","","Ya","0.00","1179-1357","13",""
"339","0","Jeong-Kui Ku, In-Woong Um, Mi-Kyoung Jun, Il-Hyung Kim","Dentin-Derived-Barrier Membrane in Guided Bone Regeneration: A Case Report","2021","Materials (Basel, Switzerland)","","10.3390/ma14092166","Case Reports","An autogenous, demineralized, dentin matrix is a well-known osteo-inductive bone substitute that is mostly composed of type I collagen and is widely used in implant dentistry. This single case report describes a successful outcome in guided bone regeneration and dental implantation with a novel human-derived collagen membrane. The authors fabricated a dentin-derived-barrier membrane from a block-type autogenous demineralized dentin matrix to overcome the mechanical instability of the collagen membrane. The dentin-derived-barrier acted as an osteo-inductive collagen membrane with mechanical and clot stabilities, and it replaced the osteo-genetic function of the periosteum. Further research involving large numbers of patients should be conducted to evaluate bone forming capacity in comparison with other collagen membranes.","","Ya","0.00","1996-1944","14","9"
"340","0","Giuliano B Maino, Stefano Parma-Benfenati, Giovanna Maino, Giovanni Ne Maino, Lucrezia Parma Benfenati, Marisa Roncati","MAPA-cision: A New Regenerative Technique for Periodontally Facilitated Orthodontic Treatment. A Case Series","2021","The International journal of periodontics & restorative dentistry","","10.11607/prd.5238","Case Reports","MAPA-cision, named after those who first introduced the method, is a novel simplified regenerative technique for periodontal-orthodontic cases that can be used in all circumstances where bone thickening is required. It is an innovative, minimally invasive piezoelectric surgical procedure designed to facilitate orthodontic tooth movement while simultaneously increasing bone thickness with guided bone regeneration principles. A new regenerative device consisting of a resorbable collagen membrane with filling materials (a ""bone bundle"" or ""small sausage"") is inserted through a tunneling procedure to increase the bone envelope width by allowing the teeth to move within an enhanced periodontal support.","","Ya","0.00","1945-3388","41","1"
"341","0","Giulio Rasperini, Lorenzo Tavelli, Shayan Barootchi, Benny Karmon","Tunnel Technique with a Subperiosteal Bag for Ridge Augmentation: A Case Series","2021","The International journal of periodontics & restorative dentistry","","10.11607/prd.5136","Case Reports","The present prospective case series evaluated the efficacy, the intra- and postsurgical complications, and the patient-related outcomes of a tunnel technique with a subperiosteal bag (TTSB) for horizontal ridge augmentation prior to implant placement. Twenty-five systemically healthy patients searching for implant rehabilitation and presenting with a horizontal ridge deficiency requiring bone augmentation before implant placement were included. Guided bone regeneration (GBR) was performed using the TTSB technique, involving the preparation of a collagen membrane that is perforated, folded, and sutured to form a bag that is then filled with a xenogeneic bone graft material. The bag is then inserted into a subperiosteal tunnel. Horizontal bone gain (HBG) was calculated 6 months after the surgery using CBCT. Healing was uneventful and with minimal morbidity. Average HBG was 3.7 ± 1.8 mm (P < .05), with a vertical component gain of 1.3 ± 1.7 mm (P > .05). In 12 patients, additional bone augmentation was required at the time of implant placement. A higher HBG was achieved in the maxilla than in the mandible (4.3 ± 1.3 mm vs 3.2 ± 1.8 mm, respectively; P < .05), and sites with an initial horizontal ridge width ≤ 3.5 mm were associated with a higher chance of requiring additional bone grafting at the time of implant placement compared to sites with an initial horizontal ridge width > 3.5 mm. The present case series demonstrated that TTSB is an effective approach for ridge augmentation prior to implant placement with minimal intra- and postoperative complications or patient morbidity.","","Ya","0.00","1945-3388","41","5"
"342","0","Yashika Bali, Ravpreet Singh, Tarunpreet Kaur Gill, Rathi Rela, Ritesh Vatsa, Priyanka Priyadarshni","Bone Graft and Intraosseous Anchorage of Dental Implants for Reconstruction of the Residual Alveolar Ridge","2021","Journal of pharmacy & bioallied sciences","","10.4103/jpbs.JPBS_638_20","Journal Article","Bone grafting aims at better dental implant osseointegration and preserves the remaining alveolar bone in the socket. The success of various bone grafting materials plays a vital role in assessing future implant function. The present clinical trial was aimed at evaluating the results of guided bone regeneration (GBR) with and without the bioresorbable membrane in the dental implant placement. The 20 patients were divided into two groups (n = 10). First was Group I- GBR with bioresorbable collagen membrane (BioGide™) and second was Group II- GBR without membrane. Bone gain and bone levels were analyzed for both groups. All the collected data were analyzed statistically. For Group I, bone levels at baseline were nonsignificant (P = 0.2188) Similarly, nonsignificant values were seen in both groups at 3 months with bone level values of 0.25 ± 0.17 and 0.38 ± 0.24 for Group I and Group II, respectively. Changes in the bone levels were found to be 2.45 ± 0.349 and 2.58 ± 0.304 from Group I and II, respectively, inferring the nonsignificant difference with P value of 0.3723. The percentage of bone gain for intergroup at the end of 3 months was 89.15% ±0.678 for Group I and 88.68% ± 0.503%; these values were statistically nonsignificant (P = 0.982). Nonsignificant difference was observed between the two groups with and without membrane in terms of changes in bone level, percentage of bone gain, and bone defect reduction. This study concludes that the use of bone grafts significantly improves residual alveolar ridge irrespective of membrane used.","","Ya","0.00","0976-4879","13",""
"343","0","Farid Bahrizadeh, Hamidreza Azimi Lisar, Noushin Jalayer Naderi","A survey on osteogenic effect of collagen-membrane derived from Rutilus kutum swim bladder in rat calvaria","2021","Dental research journal","","","Journal Article","The collagen membrane which obtained from bovine pericardium and human skin in Guided Bone Regeneration (GBR) is costly and may even cause transmission of diseases. Replacing conventional collagen membranes with a more easily accessible and cheaper ones will have economic benefits. The aim was to determine the osteogenic effect of collagen-membrane derived from Rutilus kutum swim bladder on rat calvaria. The study was experimental. Thirty-six male albino rats of the Wistar strain were included in the study. The 5 mm surgical defects were created on calvarias and filled with allograft bone material and covered by R. kutum swim bladder (Group I), bovine derived pericardial membrane (Group II) and without membrane cover (Group III).The specimen were euthanized after 3, 5 and 8 weeks. The surrounding connective tissue was evaluated in term of osseous formation. Kruskal-Wallis, Univariant analysis of variance, and post hoc tests were used for statistical analysis. The P < 0.05 was considered statistically significant. A significant differences between groups in terms of osseous formation (P = 0.001) was noted. The difference of osseous formation was significantly higher in 5 and 8 weeks than 3 weeks after operation in all groups (P = 0.03 and P = 0.006, respectively). The osseous formation in Group I and II were significantly higher than Group III (P = 0.023 and P = 0.001). The R. kutum swim bladder had osteogenic effect on rat calvaria. R. kutum swim bladder can be a new source in natural derived collagen membrane in GBR.","","Ya","0.00","1735-3327","18",""
"344","0","Bruno Segnini, Fausto Ff Borges-Filho, Lélis G Nicoli, Marcelo Gonçalves, Cláudio Marcantonio, Guilherme Jpl Oliveira, Elcio Jr Marcantonio","Impact of soft tissue graft on the preservation of compromised sockets: a randomized controlled clinical pilot study","2021","Acta odontologica latinoamericana : AOL","","","Journal Article","The aim of this pilot study was to evaluate the impact of the association of free gingival graft (FGG) or collagen-matrix xenograft (CMX) to deproteinized bovine bone graft (DBBG) on the preservation of post-extraction sockets with facial-wall defects. Sixteen patients who presented a maxillary tooth with a facial bone defect and indication of extraction were selected. After the surgical procedure, all the post-extraction sockets were filled with DBBG and covered with a collagen membrane. The cervical part of the socket was then sealed with either FGG or CMX. Clinical and tomographic analyses were performed at baseline and 4 months after the grafting procedure. The FGG sockets showed higher values for the width of the bone ridge than the CMX sockets at 4 months. There was no difference regarding biopsy composition. In conclusion, regardless of the type of soft tissue graft used, socket preservation with DBBG at sites presenting facial bone defects enabled implant placement without further guided bone regeneration, whether the sockets were sealed with FGG or CMX.","","Ya","0.00","1852-4834","34","2"
